PROVRES;SEXO;CAUSA;MAT;GRUPEDAD;CUENTA
58;2;C50;NULL;09_40 a 44;4
54;2;V23;NULL;06_25 a 29;1
82;1;P77;NULL;01_Menor de 1 año;1
06;2;X47;NULL;05_20 a 24;1
30;2;D48;NULL;15_70 a 74;1
86;1;E14;NULL;07_30 a 34;1
06;1;J12;NULL;17_80 y más;4
06;2;C14;NULL;16_75 a 79;4
18;2;K55;NULL;16_75 a 79;2
90;1;V28;NULL;11_50 a 54;2
06;1;W84;NULL;09_40 a 44;1
62;1;M62;NULL;14_65 a 69;1
14;2;N39;NULL;16_75 a 79;34
30;2;K85;NULL;16_75 a 79;1
86;1;E88;NULL;13_60 a 64;1
18;2;K85;NULL;17_80 y más;1
50;1;C24;NULL;15_70 a 74;3
50;1;V28;NULL;10_45 a 49;1
06;1;L98;NULL;14_65 a 69;1
66;1;A41;NULL;16_75 a 79;30
30;1;J98;NULL;12_55 a 59;4
70;1;I50;NULL;12_55 a 59;3
14;1;U07;NULL;06_25 a 29;6
14;1;C30;NULL;12_55 a 59;1
22;1;C25;NULL;16_75 a 79;1
78;2;C55;NULL;15_70 a 74;1
86;1;C15;NULL;14_65 a 69;1
06;1;G93;NULL;03_10 a 14;5
02;1;G31;NULL;17_80 y más;8
82;1;I49;NULL;03_10 a 14;2
06;1;X74;NULL;15_70 a 74;8
18;2;C53;NULL;10_45 a 49;2
14;1;C95;NULL;05_20 a 24;2
18;1;I50;NULL;17_80 y más;55
30;1;V09;NULL;15_70 a 74;1
90;1;M86;NULL;12_55 a 59;2
22;1;Y20;NULL;08_35 a 39;1
18;2;C48;NULL;11_50 a 54;1
54;2;C90;NULL;13_60 a 64;2
54;1;K70;NULL;11_50 a 54;2
10;1;E14;NULL;07_30 a 34;1
34;1;C16;NULL;11_50 a 54;1
82;1;C41;NULL;02_1 a 9;1
50;1;K72;NULL;10_45 a 49;1
50;1;G00;NULL;15_70 a 74;1
06;2;I24;NULL;17_80 y más;48
02;2;Y83;NULL;13_60 a 64;1
30;1;B24;NULL;10_45 a 49;1
66;1;W87;NULL;15_70 a 74;1
50;1;I11;NULL;16_75 a 79;37
70;1;J11;NULL;14_65 a 69;1
06;1;W17;NULL;16_75 a 79;3
02;1;C01;NULL;14_65 a 69;1
30;1;I67;NULL;11_50 a 54;5
66;2;W01;NULL;14_65 a 69;1
74;1;Q23;NULL;01_Menor de 1 año;1
06;2;K50;NULL;17_80 y más;1
99;1;K92;NULL;11_50 a 54;1
06;2;R68;NULL;03_10 a 14;1
02;1;C39;NULL;16_75 a 79;2
06;1;D48;NULL;15_70 a 74;3
06;1;G72;NULL;02_1 a 9;2
34;1;G90;NULL;15_70 a 74;1
50;1;D40;NULL;08_35 a 39;1
66;2;J98;NULL;13_60 a 64;2
06;1;N19;NULL;14_65 a 69;99
02;1;C15;NULL;07_30 a 34;1
78;1;K85;NULL;16_75 a 79;1
86;2;C06;NULL;16_75 a 79;1
06;2;C96;NULL;15_70 a 74;1
90;1;Y34;NULL;06_25 a 29;1
98;1;A41;NULL;11_50 a 54;1
14;2;N28;NULL;14_65 a 69;1
62;2;A18;NULL;15_70 a 74;1
46;1;C15;NULL;17_80 y más;4
54;1;N18;NULL;05_20 a 24;1
06;1;I62;NULL;16_75 a 79;18
26;1;I51;NULL;17_80 y más;3
14;1;R10;NULL;13_60 a 64;1
50;1;C20;NULL;16_75 a 79;6
10;2;I62;NULL;14_65 a 69;1
18;1;C85;NULL;15_70 a 74;1
58;1;C04;NULL;12_55 a 59;1
78;2;K56;NULL;17_80 y más;4
82;1;C83;NULL;13_60 a 64;1
06;1;K10;NULL;16_75 a 79;1
10;1;J20;NULL;17_80 y más;1
30;2;G62;NULL;16_75 a 79;1
38;1;G03;NULL;14_65 a 69;1
06;1;N49;NULL;16_75 a 79;10
34;1;N39;NULL;12_55 a 59;1
66;1;W84;NULL;11_50 a 54;1
50;2;E46;NULL;17_80 y más;2
58;1;C34;NULL;11_50 a 54;6
70;1;V58;NULL;10_45 a 49;1
58;1;C61;NULL;17_80 y más;19
78;1;C24;NULL;16_75 a 79;1
74;1;K72;NULL;16_75 a 79;1
86;1;I12;NULL;12_55 a 59;1
30;2;C92;NULL;08_35 a 39;1
58;1;K55;NULL;13_60 a 64;2
02;2;C16;NULL;06_25 a 29;1
26;2;C85;NULL;15_70 a 74;2
30;2;C15;NULL;09_40 a 44;1
54;2;K74;NULL;12_55 a 59;3
58;2;I46;NULL;17_80 y más;3
58;1;F10;NULL;13_60 a 64;1
82;2;A09;NULL;15_70 a 74;2
86;2;C53;NULL;10_45 a 49;4
06;2;K74;NULL;17_80 y más;28
06;1;I42;NULL;04_15 a 19;2
06;2;C26;NULL;09_40 a 44;3
18;2;C45;NULL;11_50 a 54;1
06;1;I61;NULL;17_80 y más;157
06;1;I67;NULL;10_45 a 49;9
02;1;D40;NULL;17_80 y más;2
30;2;J98;NULL;15_70 a 74;7
42;2;C02;NULL;14_65 a 69;1
46;1;I67;NULL;11_50 a 54;1
82;1;J98;NULL;12_55 a 59;4
86;1;V03;NULL;02_1 a 9;1
06;2;I45;NULL;17_80 y más;3
02;1;L03;NULL;14_65 a 69;1
06;2;B23;NULL;09_40 a 44;1
30;9;R99;NULL;14_65 a 69;1
38;1;J80;NULL;15_70 a 74;2
98;1;E14;NULL;17_80 y más;1
22;1;A50;NULL;01_Menor de 1 año;1
66;2;V43;NULL;05_20 a 24;2
54;1;V23;NULL;05_20 a 24;19
66;2;I67;NULL;11_50 a 54;2
06;2;C95;NULL;10_45 a 49;4
58;1;N03;NULL;08_35 a 39;1
78;1;V48;NULL;13_60 a 64;1
86;2;E14;NULL;06_25 a 29;1
14;1;I24;NULL;13_60 a 64;5
34;2;X95;NULL;04_15 a 19;1
06;2;R96;NULL;17_80 y más;4
18;1;F10;NULL;09_40 a 44;1
94;1;C90;NULL;12_55 a 59;1
10;2;R68;NULL;15_70 a 74;2
26;1;E14;NULL;16_75 a 79;6
62;2;R73;NULL;17_80 y más;1
06;1;C49;NULL;01_Menor de 1 año;1
10;2;I35;NULL;15_70 a 74;1
14;2;I44;NULL;17_80 y más;13
30;2;I26;NULL;08_35 a 39;1
18;1;I13;NULL;17_80 y más;1
74;2;A41;NULL;17_80 y más;18
02;1;I85;NULL;15_70 a 74;1
62;2;C34;NULL;11_50 a 54;2
86;2;R96;NULL;04_15 a 19;1
66;1;B20;NULL;11_50 a 54;3
06;1;I12;NULL;17_80 y más;26
30;2;C41;NULL;12_55 a 59;1
86;1;K65;NULL;11_50 a 54;2
02;1;B24;NULL;11_50 a 54;1
06;2;Q23;NULL;02_1 a 9;1
26;2;C64;NULL;15_70 a 74;4
46;1;J18;NULL;11_50 a 54;9
70;2;R98;NULL;14_65 a 69;2
06;1;C91;NULL;02_1 a 9;15
02;2;I69;NULL;17_80 y más;5
02;1;D38;NULL;14_65 a 69;3
14;1;X09;NULL;11_50 a 54;1
50;2;J81;NULL;11_50 a 54;1
82;1;J15;NULL;11_50 a 54;2
90;1;F34;NULL;15_70 a 74;1
90;1;I51;NULL;05_20 a 24;1
62;1;C23;NULL;14_65 a 69;1
66;2;K75;NULL;12_55 a 59;1
30;1;E11;NULL;16_75 a 79;7
30;2;C15;NULL;14_65 a 69;3
54;1;D64;NULL;17_80 y más;4
46;1;I51;NULL;04_15 a 19;1
82;1;V54;NULL;12_55 a 59;1
74;1;I69;NULL;14_65 a 69;1
82;1;X95;NULL;10_45 a 49;13
94;1;I11;NULL;16_75 a 79;1
22;1;R99;NULL;06_25 a 29;1
54;1;G35;NULL;17_80 y más;1
66;2;K76;NULL;16_75 a 79;1
90;1;I44;NULL;14_65 a 69;1
14;1;C18;NULL;04_15 a 19;1
30;1;K56;NULL;12_55 a 59;2
02;1;W69;NULL;04_15 a 19;1
06;2;C24;NULL;12_55 a 59;13
02;1;J84;NULL;13_60 a 64;2
14;1;V48;NULL;17_80 y más;3
82;2;E14;NULL;13_60 a 64;23
30;1;Y00;NULL;12_55 a 59;1
14;1;R00;NULL;17_80 y más;3
46;1;R57;NULL;11_50 a 54;1
54;1;L98;NULL;14_65 a 69;3
66;1;R57;NULL;17_80 y más;4
66;1;V47;NULL;08_35 a 39;1
90;1;M06;NULL;15_70 a 74;1
90;1;E46;NULL;12_55 a 59;1
06;1;K40;NULL;13_60 a 64;1
14;1;I61;NULL;05_20 a 24;1
22;1;D38;NULL;15_70 a 74;2
66;1;I31;NULL;13_60 a 64;1
66;1;R56;NULL;04_15 a 19;1
86;2;F03;NULL;17_80 y más;1
22;1;C80;NULL;08_35 a 39;2
82;2;G31;NULL;14_65 a 69;1
82;1;I51;NULL;09_40 a 44;3
06;2;I80;NULL;17_80 y más;20
10;2;I51;NULL;17_80 y más;5
62;1;Y24;NULL;08_35 a 39;2
66;1;I46;NULL;15_70 a 74;24
06;1;Q89;NULL;01_Menor de 1 año;27
22;2;P52;NULL;01_Menor de 1 año;4
46;2;P07;NULL;01_Menor de 1 año;6
18;2;K81;NULL;16_75 a 79;1
34;1;J81;NULL;17_80 y más;2
58;2;K25;NULL;17_80 y más;2
06;2;I30;NULL;07_30 a 34;1
38;1;J96;NULL;16_75 a 79;23
30;2;I64;NULL;12_55 a 59;3
86;1;K40;NULL;17_80 y más;1
10;1;E10;NULL;17_80 y más;1
66;2;C24;NULL;16_75 a 79;4
02;2;I21;NULL;15_70 a 74;102
02;1;I42;NULL;99_Sin especificar;2
22;1;K83;NULL;17_80 y más;1
30;1;L89;NULL;14_65 a 69;2
34;2;K25;NULL;13_60 a 64;1
82;1;I64;NULL;16_75 a 79;59
14;1;I31;NULL;16_75 a 79;2
38;2;N17;NULL;13_60 a 64;1
50;2;N18;NULL;17_80 y más;50
50;2;E10;NULL;12_55 a 59;2
06;1;J86;NULL;07_30 a 34;2
06;2;R68;NULL;13_60 a 64;3
02;1;I26;NULL;15_70 a 74;8
22;2;K75;NULL;12_55 a 59;1
46;2;I50;NULL;14_65 a 69;2
58;2;W10;NULL;15_70 a 74;1
82;2;C49;NULL;15_70 a 74;2
46;2;G20;NULL;15_70 a 74;1
66;1;W20;NULL;12_55 a 59;1
70;2;K92;NULL;15_70 a 74;5
06;1;J96;NULL;15_70 a 74;666
06;2;V49;NULL;16_75 a 79;1
14;2;Y83;NULL;10_45 a 49;1
14;2;C91;NULL;13_60 a 64;1
34;1;K25;NULL;15_70 a 74;1
86;2;C18;NULL;12_55 a 59;1
18;2;P26;NULL;01_Menor de 1 año;1
06;1;C60;NULL;13_60 a 64;6
18;1;D48;NULL;16_75 a 79;2
34;2;I42;NULL;17_80 y más;6
58;1;E14;NULL;14_65 a 69;9
70;1;C16;NULL;12_55 a 59;2
06;1;J84;NULL;16_75 a 79;47
14;1;C15;NULL;17_80 y más;24
02;2;C07;NULL;14_65 a 69;1
78;1;C22;NULL;16_75 a 79;5
90;2;I61;NULL;17_80 y más;10
02;2;C56;NULL;16_75 a 79;18
38;2;K65;NULL;12_55 a 59;1
66;2;W18;NULL;17_80 y más;1
70;1;I71;NULL;14_65 a 69;1
18;2;A41;NULL;17_80 y más;22
82;2;X08;NULL;04_15 a 19;1
50;2;C41;NULL;14_65 a 69;1
54;1;V24;NULL;14_65 a 69;1
02;2;L89;NULL;16_75 a 79;11
26;2;C56;NULL;16_75 a 79;3
14;2;C81;NULL;17_80 y más;1
66;1;B37;NULL;16_75 a 79;1
06;2;K43;NULL;15_70 a 74;3
54;1;C64;NULL;12_55 a 59;2
02;2;C49;NULL;08_35 a 39;1
90;1;I50;NULL;11_50 a 54;4
98;1;I21;NULL;14_65 a 69;3
10;1;I21;NULL;17_80 y más;21
74;1;I71;NULL;16_75 a 79;4
74;1;C25;NULL;12_55 a 59;2
58;1;K74;NULL;11_50 a 54;1
66;1;K72;NULL;07_30 a 34;1
06;2;I51;NULL;03_10 a 14;1
02;1;Y24;NULL;10_45 a 49;3
99;2;G12;NULL;16_75 a 79;1
14;1;C16;NULL;11_50 a 54;7
30;1;R57;NULL;12_55 a 59;1
58;1;E14;NULL;09_40 a 44;1
66;2;C85;NULL;13_60 a 64;1
02;1;C20;NULL;16_75 a 79;13
26;2;I69;NULL;15_70 a 74;1
78;1;R96;NULL;11_50 a 54;1
34;1;C17;NULL;13_60 a 64;1
06;1;K74;NULL;03_10 a 14;1
22;1;K70;NULL;10_45 a 49;3
18;1;I67;NULL;16_75 a 79;12
42;2;C32;NULL;14_65 a 69;1
70;1;I13;NULL;14_65 a 69;1
26;1;R99;NULL;10_45 a 49;9
54;1;J15;NULL;01_Menor de 1 año;1
06;1;G70;NULL;17_80 y más;3
90;1;X95;NULL;05_20 a 24;4
22;2;Y24;NULL;13_60 a 64;1
50;1;A41;NULL;17_80 y más;22
78;1;C64;NULL;15_70 a 74;2
99;1;J98;NULL;11_50 a 54;1
06;2;X84;NULL;06_25 a 29;1
62;2;N19;NULL;13_60 a 64;4
74;2;E46;NULL;15_70 a 74;1
06;1;I24;NULL;17_80 y más;47
82;2;I64;NULL;09_40 a 44;1
70;1;J84;NULL;17_80 y más;10
82;1;G20;NULL;13_60 a 64;2
86;1;C85;NULL;09_40 a 44;3
66;2;I26;NULL;12_55 a 59;1
70;2;E87;NULL;14_65 a 69;2
06;1;I85;NULL;13_60 a 64;4
38;2;J18;NULL;12_55 a 59;6
38;2;X04;NULL;08_35 a 39;1
70;2;E14;NULL;16_75 a 79;9
22;2;D61;NULL;02_1 a 9;1
14;1;Y20;NULL;07_30 a 34;19
22;1;G40;NULL;05_20 a 24;1
94;1;C18;NULL;11_50 a 54;2
38;1;U07;NULL;13_60 a 64;13
50;2;U07;NULL;10_45 a 49;10
06;1;I12;NULL;09_40 a 44;1
99;1;I61;NULL;10_45 a 49;1
02;1;K70;NULL;09_40 a 44;1
30;2;J69;NULL;09_40 a 44;1
06;1;A19;NULL;07_30 a 34;1
34;2;A41;NULL;14_65 a 69;7
54;2;I61;NULL;06_25 a 29;1
74;1;J40;NULL;14_65 a 69;1
78;1;J18;NULL;12_55 a 59;1
62;2;J96;NULL;16_75 a 79;13
06;1;L98;NULL;13_60 a 64;1
18;1;A41;NULL;17_80 y más;10
02;2;R99;NULL;14_65 a 69;10
10;1;G12;NULL;12_55 a 59;1
58;2;U07;NULL;05_20 a 24;1
74;2;U07;NULL;10_45 a 49;1
99;1;K70;NULL;99_Sin especificar;1
22;2;I11;NULL;14_65 a 69;2
02;2;N18;NULL;13_60 a 64;6
22;1;J11;NULL;17_80 y más;1
30;1;I10;NULL;16_75 a 79;12
38;2;C80;NULL;15_70 a 74;1
82;2;C48;NULL;11_50 a 54;1
18;1;D81;NULL;02_1 a 9;1
74;1;A41;NULL;15_70 a 74;2
82;1;V20;NULL;09_40 a 44;1
06;2;I26;NULL;16_75 a 79;40
22;2;E11;NULL;14_65 a 69;8
14;2;N17;NULL;07_30 a 34;3
30;2;N82;NULL;17_80 y más;1
82;1;E11;NULL;12_55 a 59;1
99;2;Y26;NULL;99_Sin especificar;5
34;1;W74;NULL;07_30 a 34;2
26;1;V64;NULL;07_30 a 34;1
46;1;X70;NULL;05_20 a 24;6
10;2;C18;NULL;17_80 y más;5
14;1;M17;NULL;17_80 y más;1
50;1;C95;NULL;09_40 a 44;1
90;2;I44;NULL;14_65 a 69;1
06;1;D53;NULL;14_65 a 69;1
30;1;C71;NULL;11_50 a 54;2
50;1;D37;NULL;13_60 a 64;6
02;1;V59;NULL;11_50 a 54;1
66;2;J81;NULL;17_80 y más;10
66;1;A02;NULL;13_60 a 64;1
90;2;A15;NULL;09_40 a 44;1
02;1;I50;NULL;16_75 a 79;137
82;2;Y84;NULL;13_60 a 64;1
10;1;K85;NULL;17_80 y más;1
50;2;C56;NULL;04_15 a 19;1
82;2;C73;NULL;13_60 a 64;2
06;2;K55;NULL;02_1 a 9;1
02;2;C73;NULL;12_55 a 59;1
10;2;R99;NULL;17_80 y más;31
30;2;J84;NULL;12_55 a 59;2
46;2;J16;NULL;04_15 a 19;1
82;2;K31;NULL;16_75 a 79;2
70;1;Y34;NULL;05_20 a 24;1
82;1;I80;NULL;15_70 a 74;2
82;1;G04;NULL;05_20 a 24;1
06;1;J96;NULL;03_10 a 14;1
22;1;C85;NULL;15_70 a 74;2
22;1;C83;NULL;12_55 a 59;1
94;1;C64;NULL;13_60 a 64;1
06;1;C18;NULL;13_60 a 64;138
06;1;I49;NULL;13_60 a 64;78
06;1;E66;NULL;04_15 a 19;1
18;2;N19;NULL;14_65 a 69;2
30;2;I11;NULL;15_70 a 74;1
58;2;I31;NULL;15_70 a 74;1
94;1;K46;NULL;12_55 a 59;1
54;1;C90;NULL;15_70 a 74;1
18;1;J98;NULL;12_55 a 59;1
66;2;C22;NULL;17_80 y más;13
42;1;C22;NULL;12_55 a 59;2
70;2;E88;NULL;17_80 y más;1
62;1;Q04;NULL;01_Menor de 1 año;1
54;1;V43;NULL;07_30 a 34;2
54;2;V03;NULL;17_80 y más;1
74;2;C71;NULL;09_40 a 44;1
14;1;N18;NULL;09_40 a 44;4
14;2;I26;NULL;07_30 a 34;1
38;2;C76;NULL;13_60 a 64;1
02;2;C50;NULL;17_80 y más;128
34;2;W01;NULL;13_60 a 64;1
50;2;W84;NULL;14_65 a 69;1
90;2;J18;NULL;07_30 a 34;3
14;2;C50;NULL;05_20 a 24;1
90;1;D72;NULL;15_70 a 74;1
06;2;C53;NULL;05_20 a 24;1
22;1;V13;NULL;16_75 a 79;1
14;2;I61;NULL;11_50 a 54;9
06;2;I10;NULL;07_30 a 34;1
78;2;G40;NULL;11_50 a 54;1
86;2;X70;NULL;07_30 a 34;1
26;1;X84;NULL;13_60 a 64;1
46;1;J44;NULL;16_75 a 79;4
50;2;X09;NULL;03_10 a 14;1
99;1;I47;NULL;13_60 a 64;1
18;2;C18;NULL;10_45 a 49;3
38;1;W84;NULL;06_25 a 29;1
82;1;I21;NULL;09_40 a 44;9
06;1;I60;NULL;17_80 y más;44
30;1;V23;NULL;14_65 a 69;1
50;2;K74;NULL;09_40 a 44;1
34;2;C90;NULL;12_55 a 59;1
54;2;A41;NULL;16_75 a 79;2
74;1;X70;NULL;04_15 a 19;5
70;2;J84;NULL;10_45 a 49;1
06;2;G96;NULL;13_60 a 64;1
30;2;J81;NULL;16_75 a 79;3
46;1;R99;NULL;11_50 a 54;5
86;1;B20;NULL;09_40 a 44;1
06;1;X78;NULL;17_80 y más;1
34;1;I21;NULL;12_55 a 59;15
70;1;C34;NULL;14_65 a 69;8
74;2;K72;NULL;15_70 a 74;3
74;2;C74;NULL;02_1 a 9;1
06;1;K81;NULL;13_60 a 64;1
26;1;C34;NULL;11_50 a 54;4
14;1;C14;NULL;17_80 y más;3
54;1;R99;NULL;14_65 a 69;3
70;1;I77;NULL;14_65 a 69;1
30;1;V23;NULL;07_30 a 34;1
14;2;R09;NULL;04_15 a 19;2
38;1;I61;NULL;17_80 y más;6
62;2;B24;NULL;12_55 a 59;2
02;2;C53;NULL;08_35 a 39;9
18;1;U07;NULL;16_75 a 79;85
06;1;F06;NULL;17_80 y más;2
14;9;N39;NULL;17_80 y más;1
38;1;C34;NULL;15_70 a 74;11
26;1;V43;NULL;06_25 a 29;2
26;1;C64;NULL;17_80 y más;2
14;2;E10;NULL;17_80 y más;14
38;2;U07;NULL;13_60 a 64;8
58;2;I63;NULL;17_80 y más;1
82;2;A41;NULL;13_60 a 64;34
82;2;R99;NULL;07_30 a 34;4
22;2;I62;NULL;07_30 a 34;1
38;2;C90;NULL;16_75 a 79;1
74;1;Y34;NULL;11_50 a 54;1
86;1;I60;NULL;14_65 a 69;1
90;2;C71;NULL;17_80 y más;7
14;2;I10;NULL;05_20 a 24;1
34;2;G30;NULL;14_65 a 69;1
50;2;N15;NULL;16_75 a 79;1
78;2;K85;NULL;16_75 a 79;1
66;2;J45;NULL;14_65 a 69;1
70;2;C50;NULL;12_55 a 59;9
82;2;Y00;NULL;13_60 a 64;1
86;1;K71;NULL;07_30 a 34;1
34;2;Q21;NULL;01_Menor de 1 año;1
38;1;P52;NULL;01_Menor de 1 año;1
14;2;N17;NULL;09_40 a 44;2
54;2;J44;NULL;15_70 a 74;17
82;1;V29;NULL;05_20 a 24;5
90;1;I67;NULL;17_80 y más;6
06;1;Q25;NULL;01_Menor de 1 año;10
06;1;I38;NULL;13_60 a 64;6
06;1;B24;NULL;08_35 a 39;14
06;1;V49;NULL;16_75 a 79;1
38;2;E87;NULL;17_80 y más;2
50;1;J18;NULL;13_60 a 64;15
66;2;G40;NULL;04_15 a 19;1
82;1;G40;NULL;16_75 a 79;1
06;2;C25;NULL;07_30 a 34;4
18;2;D43;NULL;16_75 a 79;1
66;2;I46;NULL;15_70 a 74;13
90;2;K72;NULL;04_15 a 19;1
02;2;Q24;NULL;01_Menor de 1 año;3
99;2;K83;NULL;99_Sin especificar;1
94;2;I48;NULL;16_75 a 79;1
14;1;Y83;NULL;10_45 a 49;1
14;1;D47;NULL;17_80 y más;1
54;1;C20;NULL;14_65 a 69;1
50;1;C62;NULL;06_25 a 29;3
06;1;K56;NULL;03_10 a 14;1
14;1;A19;NULL;14_65 a 69;1
14;1;I35;NULL;11_50 a 54;1
50;1;I60;NULL;02_1 a 9;1
78;2;X70;NULL;06_25 a 29;2
06;2;C23;NULL;16_75 a 79;5
14;2;K65;NULL;13_60 a 64;2
38;1;K74;NULL;15_70 a 74;12
06;1;C26;NULL;16_75 a 79;6
02;1;Y28;NULL;12_55 a 59;1
30;1;J81;NULL;15_70 a 74;4
66;1;K92;NULL;16_75 a 79;6
82;1;Y83;NULL;15_70 a 74;14
90;2;C95;NULL;15_70 a 74;4
42;1;G35;NULL;15_70 a 74;1
99;1;J44;NULL;15_70 a 74;1
42;1;N19;NULL;11_50 a 54;1
82;2;G62;NULL;15_70 a 74;1
06;2;C52;NULL;16_75 a 79;3
06;1;I77;NULL;10_45 a 49;2
30;1;C20;NULL;07_30 a 34;1
50;2;D47;NULL;13_60 a 64;1
66;2;C16;NULL;13_60 a 64;2
82;1;Q23;NULL;01_Menor de 1 año;3
30;2;C16;NULL;15_70 a 74;7
22;2;C34;NULL;13_60 a 64;6
34;1;C34;NULL;12_55 a 59;3
54;1;C90;NULL;13_60 a 64;1
54;1;R99;NULL;09_40 a 44;1
54;1;B57;NULL;16_75 a 79;1
66;1;C73;NULL;17_80 y más;1
78;1;I10;NULL;17_80 y más;10
06;2;V89;NULL;13_60 a 64;9
26;2;I49;NULL;16_75 a 79;2
14;1;Y21;NULL;09_40 a 44;2
18;1;R99;NULL;09_40 a 44;11
06;1;P00;NULL;01_Menor de 1 año;2
06;2;C19;NULL;12_55 a 59;2
34;1;K70;NULL;16_75 a 79;1
06;2;J98;NULL;09_40 a 44;4
34;1;B20;NULL;11_50 a 54;4
70;2;L89;NULL;13_60 a 64;1
82;2;Y83;NULL;16_75 a 79;22
70;1;B57;NULL;15_70 a 74;2
18;1;I38;NULL;14_65 a 69;1
74;1;J44;NULL;13_60 a 64;1
70;1;V24;NULL;05_20 a 24;1
02;2;J90;NULL;16_75 a 79;8
10;2;I60;NULL;08_35 a 39;1
86;1;A15;NULL;13_60 a 64;1
86;2;J69;NULL;02_1 a 9;3
94;2;E14;NULL;14_65 a 69;1
06;2;C95;NULL;17_80 y más;36
46;1;Y65;NULL;17_80 y más;1
50;1;X71;NULL;12_55 a 59;1
50;1;V47;NULL;15_70 a 74;1
58;2;R99;NULL;16_75 a 79;5
62;2;C83;NULL;08_35 a 39;1
94;2;C55;NULL;16_75 a 79;1
06;1;C23;NULL;13_60 a 64;5
06;1;B25;NULL;12_55 a 59;1
66;1;B23;NULL;07_30 a 34;1
06;2;B45;NULL;12_55 a 59;2
26;2;E14;NULL;16_75 a 79;3
30;2;B24;NULL;10_45 a 49;1
30;2;C54;NULL;13_60 a 64;2
38;1;K85;NULL;14_65 a 69;2
38;1;I50;NULL;13_60 a 64;12
66;2;C53;NULL;14_65 a 69;4
90;1;Y24;NULL;08_35 a 39;2
26;1;C25;NULL;16_75 a 79;4
26;1;D69;NULL;16_75 a 79;1
18;2;C16;NULL;14_65 a 69;4
50;1;K70;NULL;08_35 a 39;1
66;1;C15;NULL;17_80 y más;5
66;2;I61;NULL;11_50 a 54;8
70;2;U07;NULL;02_1 a 9;1
90;2;M17;NULL;03_10 a 14;1
50;1;W20;NULL;09_40 a 44;1
06;1;R96;NULL;17_80 y más;6
02;2;C80;NULL;13_60 a 64;9
50;1;K65;NULL;11_50 a 54;1
82;1;J00;NULL;13_60 a 64;1
22;1;R96;NULL;05_20 a 24;6
22;1;Q03;NULL;01_Menor de 1 año;3
06;1;K81;NULL;15_70 a 74;4
66;1;V68;NULL;06_25 a 29;1
02;2;K56;NULL;17_80 y más;56
22;1;Y24;NULL;13_60 a 64;2
14;2;C91;NULL;03_10 a 14;1
66;2;F50;NULL;17_80 y más;1
74;2;I25;NULL;14_65 a 69;3
50;1;K61;NULL;09_40 a 44;1
54;1;J98;NULL;08_35 a 39;1
86;1;C67;NULL;17_80 y más;2
06;1;J69;NULL;17_80 y más;319
06;2;J84;NULL;11_50 a 54;3
06;2;Y34;NULL;14_65 a 69;10
06;2;K40;NULL;17_80 y más;1
66;2;D39;NULL;17_80 y más;1
06;1;F10;NULL;10_45 a 49;7
38;2;E87;NULL;15_70 a 74;1
86;2;J10;NULL;02_1 a 9;1
06;1;Y30;NULL;16_75 a 79;2
50;2;I10;NULL;11_50 a 54;1
66;2;Y15;NULL;07_30 a 34;1
06;2;C64;NULL;14_65 a 69;35
66;2;B20;NULL;11_50 a 54;2
02;1;Q89;NULL;01_Menor de 1 año;3
06;2;D42;NULL;14_65 a 69;1
22;1;K65;NULL;10_45 a 49;1
38;1;I64;NULL;17_80 y más;2
66;1;D61;NULL;15_70 a 74;1
02;1;C16;NULL;06_25 a 29;1
14;2;C91;NULL;16_75 a 79;1
90;2;C25;NULL;15_70 a 74;13
14;1;C45;NULL;15_70 a 74;1
86;1;V34;NULL;09_40 a 44;1
90;1;V24;NULL;10_45 a 49;3
38;2;Q44;NULL;02_1 a 9;1
78;1;U07;NULL;16_75 a 79;13
38;1;N19;NULL;17_80 y más;6
54;1;C60;NULL;17_80 y más;1
06;2;C85;NULL;06_25 a 29;2
82;1;E14;NULL;15_70 a 74;62
22;1;V47;NULL;08_35 a 39;1
06;1;N18;NULL;06_25 a 29;2
14;1;D32;NULL;13_60 a 64;1
06;2;K85;NULL;13_60 a 64;9
18;1;G30;NULL;17_80 y más;2
50;2;W19;NULL;16_75 a 79;1
50;2;C76;NULL;15_70 a 74;1
46;2;I50;NULL;06_25 a 29;1
82;2;Q39;NULL;17_80 y más;1
74;2;K72;NULL;17_80 y más;1
02;2;C23;NULL;16_75 a 79;2
06;2;K76;NULL;11_50 a 54;2
14;1;D53;NULL;17_80 y más;6
26;1;B23;NULL;12_55 a 59;1
50;1;J84;NULL;17_80 y más;10
66;2;L03;NULL;08_35 a 39;1
46;1;C80;NULL;12_55 a 59;1
22;1;Y28;NULL;12_55 a 59;1
06;2;I49;NULL;03_10 a 14;1
38;1;G03;NULL;07_30 a 34;1
62;1;E46;NULL;14_65 a 69;1
86;2;K63;NULL;15_70 a 74;2
98;1;R96;NULL;15_70 a 74;1
02;2;I42;NULL;99_Sin especificar;1
66;1;I12;NULL;15_70 a 74;3
70;1;W79;NULL;15_70 a 74;2
66;1;C24;NULL;16_75 a 79;6
02;2;N12;NULL;14_65 a 69;2
06;1;C43;NULL;04_15 a 19;1
50;1;Y87;NULL;07_30 a 34;1
66;2;A19;NULL;08_35 a 39;1
70;1;I34;NULL;10_45 a 49;1
62;1;I64;NULL;10_45 a 49;1
78;1;C46;NULL;17_80 y más;1
06;1;J94;NULL;07_30 a 34;1
06;2;R57;NULL;13_60 a 64;2
